,TransactionID,TransactionAmount,TimeChange_mins,AccountBalance,Load_and_go_flag,Debit_Balance_ratio,High_amount_for_job,TransactionVelocity_30mins,TransactionType_freq,Channel_freq,CustomerOccupation_freq,CustomerAge_map
515,TX001735,1011.22,-40215.95,5838.91,0,0.17318643376931656,1,1.0,0.7738853503184714,0.34554140127388533,0.23845541401273884,3
516,TX002110,231.51,9991.083333333334,5790.7,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.23845541401273884,3
517,TX000187,1041.88,0.0,5726.2,0,0.1819496350110021,1,1.0,0.7738853503184714,0.3228503184713376,0.23845541401273884,3
518,TX000192,226.37,17303.1,9840.04,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.25119426751592355,1
519,TX001949,224.22,-251867.75,8400.87,0,0.026690092811815915,0,1.0,0.7738853503184714,0.34554140127388533,0.25119426751592355,1
520,TX001048,71.29,0.0,7225.63,0,0.009866267716448255,0,1.0,0.7738853503184714,0.33160828025477707,0.23845541401273884,3
521,TX001151,151.82,237570.66666666666,2197.12,0,0.06909954849985435,0,1.0,0.7738853503184714,0.33160828025477707,0.23845541401273884,1
522,TX002194,54.91,-216102.76666666666,7927.27,0,0.0,0,1.0,0.22611464968152867,0.33160828025477707,0.24880573248407642,1
523,TX001488,166.55,-188613.76666666666,12970.21,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.25119426751592355,3
524,TX000680,78.44,0.0,6870.84,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.23845541401273884,1
525,TX000721,237.86,0.0,475.63,0,0.5000946113575679,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,0
526,TX001613,24.86,-352797.81666666665,2591.65,0,0.009592344645303185,0,1.0,0.7738853503184714,0.34554140127388533,0.24880573248407642,3
527,TX001822,54.8,155482.21666666667,4943.49,0,0.011085285901255995,0,1.0,0.7738853503184714,0.34554140127388533,0.24880573248407642,2
528,TX000788,316.37,292305.63333333336,4671.69,0,0.06772067495916896,0,1.0,0.7738853503184714,0.33160828025477707,0.24880573248407642,1
529,TX001081,192.73,70517.13333333333,2037.75,0,0.09457980615875353,0,1.0,0.7738853503184714,0.34554140127388533,0.23845541401273884,3
530,TX002040,477.54,-181421.65,1598.63,0,0.0,0,1.0,0.22611464968152867,0.33160828025477707,0.26154458598726116,2
531,TX001240,36.97,-51870.9,2850.92,0,0.012967743745878522,0,1.0,0.7738853503184714,0.34554140127388533,0.24880573248407642,1
532,TX000503,795.96,0.0,5468.58,0,0.14555149600078998,0,1.0,0.7738853503184714,0.3228503184713376,0.23845541401273884,3
533,TX002406,385.35,61914.73333333333,5184.13,0,0.07433262668953132,0,1.0,0.7738853503184714,0.34554140127388533,0.25119426751592355,1
534,TX001796,449.18,178538.91666666666,1025.99,0,0.4378015380266864,0,1.0,0.7738853503184714,0.3228503184713376,0.23845541401273884,3
535,TX001407,275.2,0.0,1230.12,0,0.22371801125093488,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,1
536,TX001117,122.35,0.0,6472.5,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.23845541401273884,1
537,TX001598,122.65,182796.7,1968.51,0,0.062306008097495064,0,1.0,0.7738853503184714,0.3228503184713376,0.26154458598726116,2
538,TX002159,136.82,11637.15,6229.13,0,0.02196454400534264,0,1.0,0.7738853503184714,0.34554140127388533,0.24880573248407642,2
539,TX000175,169.47,-253479.31666666668,1806.16,0,0.09382889666474731,0,1.0,0.7738853503184714,0.3228503184713376,0.26154458598726116,2
540,TX000319,301.85,38973.6,6586.19,0,0.045830745848510296,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,1
541,TX002024,241.18,-300902.63333333336,1445.53,0,0.16684537851168776,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,2
542,TX000091,716.93,0.0,4064.02,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.23845541401273884,3
543,TX000844,305.0,254856.66666666666,944.83,0,0.32280939428256933,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,2
544,TX001645,329.75,106571.38333333333,6009.43,0,0.05487209269431543,0,1.0,0.7738853503184714,0.3228503184713376,0.23845541401273884,3
545,TX000785,345.54,-342769.3333333333,2091.78,0,0.16518945587012018,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,2
546,TX000341,1830.0,-208830.33333333334,2235.7,0,0.8185355816970077,1,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,1
547,TX000198,20.36,0.0,2762.48,0,0.007370189105441487,0,1.0,0.7738853503184714,0.34554140127388533,0.23845541401273884,3
548,TX001185,149.02,316830.18333333335,9379.72,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.24880573248407642,1
549,TX000603,635.4,290903.0333333333,1238.11,0,0.513201573365856,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,1
550,TX001734,238.54,-188664.48333333334,868.91,0,0.27452785674005364,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,0
551,TX001697,849.76,-57680.416666666664,373.88,0,2.272814806889911,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,2
552,TX000218,134.7,-92197.7,8395.85,0,0.0160436406081576,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,1
553,TX001203,290.02,-92089.21666666666,4746.71,0,0.06109916131383632,0,1.0,0.7738853503184714,0.34554140127388533,0.24880573248407642,1
554,TX000144,233.74,0.0,1066.59,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.23845541401273884,3
555,TX001159,173.6,142594.83333333334,421.44,0,0.41192103264996205,0,1.0,0.7738853503184714,0.3228503184713376,0.26154458598726116,2
556,TX000907,29.22,0.0,7795.79,0,0.0037481769006091747,0,1.0,0.7738853503184714,0.33160828025477707,0.24880573248407642,2
557,TX001165,389.7,15726.2,7125.15,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.25119426751592355,3
558,TX000746,319.17,-239022.31666666668,6501.56,0,0.049091295012273974,0,1.0,0.7738853503184714,0.3228503184713376,0.23845541401273884,3
559,TX001330,224.28,-375829.5333333333,5767.51,0,0.038886798635806435,0,1.0,0.7738853503184714,0.3228503184713376,0.23845541401273884,3
560,TX002150,1250.94,-169976.81666666668,11565.97,0,0.10815694662877391,1,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,2
561,TX000298,34.74,-167054.11666666667,6827.57,0,0.005088193896217835,0,1.0,0.7738853503184714,0.33160828025477707,0.23845541401273884,3
562,TX002064,351.38,-207237.41666666666,7606.63,0,0.04619391241587931,0,1.0,0.7738853503184714,0.34554140127388533,0.23845541401273884,3
563,TX000074,233.92,0.0,6537.62,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.26154458598726116,2
564,TX000747,73.95,426221.7166666667,363.92,0,0.20320400087931415,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,2
565,TX001339,19.39,395989.11666666664,9847.6,0,0.001969007676997441,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,1
566,TX000975,81.35,-355753.4666666667,7192.45,0,0.011310471397090004,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,1
567,TX001755,270.54,-362900.9666666667,269.78,0,0.0,0,1.0,0.22611464968152867,0.33160828025477707,0.26154458598726116,0
568,TX000158,803.37,0.0,12168.37,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.25119426751592355,3
569,TX000703,21.49,24522.716666666667,11991.24,0,0.0017921415966989235,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,3
570,TX002404,1493.0,93523.65,1619.16,0,0.9220830554114479,1,1.0,0.7738853503184714,0.33160828025477707,0.23845541401273884,3
571,TX000939,35.05,210361.31666666668,14330.47,0,0.002445837435897078,0,1.0,0.7738853503184714,0.34554140127388533,0.25119426751592355,2
572,TX001481,366.93,463743.86666666664,6697.79,0,0.054783742100006125,0,1.0,0.7738853503184714,0.3228503184713376,0.23845541401273884,3
573,TX001563,554.15,0.0,14817.22,0,0.03739905326370264,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,1
574,TX000190,215.9,0.0,7873.28,0,0.0274218622988132,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,1
575,TX001360,174.39,-221844.0,1127.08,0,0.15472725982184052,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,0
576,TX000201,307.41,229050.71666666667,1057.0,0,0.29083254493850524,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,0
577,TX002020,643.02,383138.45,11989.39,0,0.0,0,1.0,0.22611464968152867,0.33160828025477707,0.25119426751592355,1
578,TX000802,268.39,-18685.983333333334,9409.43,0,0.028523513113971832,0,1.0,0.7738853503184714,0.3228503184713376,0.25119426751592355,2
579,TX000561,27.07,-332599.05,3773.29,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.23845541401273884,3
580,TX001617,34.74,-306746.93333333335,3736.57,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.23845541401273884,3
581,TX000142,1049.92,0.0,2037.85,0,0.5152096572367937,1,1.0,0.7738853503184714,0.33160828025477707,0.23845541401273884,3
582,TX000497,286.5,7.516666666666667,8517.95,0,0.0,0,2.0,0.22611464968152867,0.34554140127388533,0.24880573248407642,2
583,TX000966,477.07,401657.5833333333,6568.07,0,0.07263473135944044,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,2
584,TX001995,77.57,329818.6666666667,12801.93,0,0.0060592426298222216,0,1.0,0.7738853503184714,0.3228503184713376,0.25119426751592355,1
585,TX000228,581.65,-214550.6,480.19,0,1.2112913638351486,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,2
586,TX002189,85.01,20260.75,1299.4,0,0.0,0,1.0,0.22611464968152867,0.33160828025477707,0.26154458598726116,2
587,TX000053,85.43,0.0,14904.9,0,0.005731672134667123,0,1.0,0.7738853503184714,0.34554140127388533,0.25119426751592355,3
588,TX002146,5.29,-309511.4,11263.89,0,0.000469642370442183,0,1.0,0.7738853503184714,0.3228503184713376,0.25119426751592355,1
589,TX000392,133.73,0.0,1872.22,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.26154458598726116,2
590,TX002490,408.62,-213129.51666666666,2498.48,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.24880573248407642,1
591,TX001373,356.56,-70566.06666666667,2485.73,0,0.14344277133880187,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,1
592,TX002425,14.34,321059.36666666664,7932.51,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.23845541401273884,3
593,TX000700,261.69,280867.7166666667,5126.65,0,0.05104502940516712,0,1.0,0.7738853503184714,0.33160828025477707,0.23845541401273884,1
594,TX000044,55.32,0.0,241.79,0,0.22879358120683238,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,0
595,TX002511,185.97,-64828.083333333336,1776.91,0,0.104659211777749,0,1.0,0.7738853503184714,0.3228503184713376,0.26154458598726116,2
596,TX001436,692.55,0.0,2451.56,0,0.2824935959144381,0,1.0,0.7738853503184714,0.34554140127388533,0.23845541401273884,1
597,TX002279,85.03,-5708.0,4597.57,0,0.018494552557111694,0,1.0,0.7738853503184714,0.33160828025477707,0.23845541401273884,1
598,TX001633,287.05,54669.23333333333,1204.65,0,0.23828497903955506,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,2
599,TX000722,409.61,-188644.26666666666,11698.15,0,0.03501493825946838,0,1.0,0.7738853503184714,0.34554140127388533,0.25119426751592355,3
600,TX002383,761.73,-15807.7,151.28,0,5.0352326811211,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,0
601,TX001947,113.54,-37425.55,5581.21,0,0.02034325889905594,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,1
602,TX001446,88.42,120982.51666666666,12381.45,0,0.0071413283581486815,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,3
603,TX000301,211.36,0.0,7943.47,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.24880573248407642,1
604,TX000452,54.61,18706.383333333335,7135.64,0,0.007653132725305648,0,1.0,0.7738853503184714,0.33160828025477707,0.24880573248407642,3
605,TX001391,301.56,-400383.05,10389.6,0,0.029025179025179024,0,1.0,0.7738853503184714,0.34554140127388533,0.25119426751592355,1
606,TX001727,85.73,28703.15,14928.35,0,0.0057427646055994135,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,1
607,TX000043,241.42,0.0,13357.02,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.25119426751592355,3
608,TX001059,730.1,138187.05,6384.05,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.23845541401273884,3
609,TX002053,183.22,314070.2833333333,1024.42,0,0.17885242381054645,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,2
610,TX001169,202.55,161325.1,701.73,0,0.2886437803713679,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,2
611,TX001718,80.97,-73464.26666666666,5926.31,0,0.013662801979646692,0,1.0,0.7738853503184714,0.3228503184713376,0.25119426751592355,1
612,TX000114,213.76,0.0,3528.72,0,0.0,0,1.0,0.22611464968152867,0.33160828025477707,0.23845541401273884,3
613,TX001118,248.66,-94977.96666666666,2571.39,0,0.09670256164953586,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,2
614,TX001531,613.7,27347.033333333333,7307.11,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.23845541401273884,3
615,TX000518,358.18,-374362.6,619.86,0,0.5778401574549091,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,0
616,TX001753,303.43,149759.01666666666,1833.24,0,0.16551569898103904,0,1.0,0.7738853503184714,0.34554140127388533,0.26154458598726116,2
617,TX002474,11.02,79216.43333333333,7879.66,0,0.001398537500349,0,1.0,0.7738853503184714,0.3228503184713376,0.25119426751592355,1
618,TX000447,21.4,0.0,9594.11,0,0.0022305351929465056,0,1.0,0.7738853503184714,0.34554140127388533,0.24880573248407642,2
619,TX001574,77.54,-430598.4666666667,4536.38,0,0.01709292431410067,0,1.0,0.7738853503184714,0.3228503184713376,0.23845541401273884,3
620,TX001320,162.65,-227551.68333333332,9500.95,0,0.017119340697509196,0,1.0,0.7738853503184714,0.33160828025477707,0.24880573248407642,3
621,TX000685,578.49,0.0,6475.13,0,0.08934029123739601,0,1.0,0.7738853503184714,0.34554140127388533,0.23845541401273884,3
622,TX001547,100.38,288036.0833333333,10171.68,0,0.00986857628238403,0,1.0,0.7738853503184714,0.34554140127388533,0.25119426751592355,3
623,TX000963,55.86,-23109.55,5346.46,0,0.01044803477441148,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,1
624,TX000851,23.4,0.0,14851.28,0,0.0015756217645886415,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,1
625,TX001763,819.48,-122499.61666666667,1804.5,0,0.4541313383208645,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,2
626,TX001196,292.08,489648.8,7950.48,0,0.03673740453406587,0,1.0,0.7738853503184714,0.33160828025477707,0.23845541401273884,3
627,TX000811,178.91,-390255.7166666667,8870.89,0,0.02016821311052217,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,0
628,TX002488,54.1,-175727.7,940.91,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.24880573248407642,2
629,TX001293,19.48,-76331.53333333334,4739.59,0,0.0041100601528824224,0,1.0,0.7738853503184714,0.33160828025477707,0.24880573248407642,2
630,TX001210,476.03,244775.51666666666,5958.34,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.23845541401273884,3
631,TX001317,220.23,100954.33333333333,3438.02,0,0.06405721898069237,0,1.0,0.7738853503184714,0.33160828025477707,0.24880573248407642,1
632,TX000537,56.94,0.0,7004.63,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.23845541401273884,3
633,TX002111,175.05,-221714.65,1447.35,0,0.12094517566587212,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,1
634,TX000250,73.55,0.0,2812.06,0,0.026155202947305535,0,1.0,0.7738853503184714,0.33160828025477707,0.24880573248407642,1
635,TX002303,106.43,151226.93333333332,9403.12,0,0.0,0,1.0,0.22611464968152867,0.33160828025477707,0.24880573248407642,1
636,TX001637,125.0,-72100.5,3215.76,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.24880573248407642,1
637,TX001380,77.53,-9983.2,5158.6,0,0.015029271507773426,0,1.0,0.7738853503184714,0.34554140127388533,0.23845541401273884,1
638,TX001189,643.03,-8671.35,2882.16,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.24880573248407642,2
639,TX000761,319.27,302445.1666666667,10269.78,0,0.031088299846734786,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,1
640,TX000515,539.81,0.0,2051.25,0,0.26316148689823277,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,1
641,TX001553,5.64,21643.233333333334,12703.24,0,0.00044398122053901205,0,1.0,0.7738853503184714,0.3228503184713376,0.25119426751592355,3
642,TX001866,505.14,-161221.01666666666,2525.47,0,0.2000182144313732,0,1.0,0.7738853503184714,0.33160828025477707,0.23845541401273884,3
643,TX000488,710.14,-30351.566666666666,465.63,0,1.5251165088160128,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,2
644,TX002471,425.91,115140.55,383.58,0,1.1103550758642267,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,2
645,TX000402,137.35,-18616.95,12662.66,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.25119426751592355,1
646,TX000001,14.09,0.0,5112.21,0,0.0027561465589246137,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,3
647,TX001757,34.67,-290933.2833333333,888.6,0,0.03901643033986046,0,1.0,0.7738853503184714,0.3228503184713376,0.26154458598726116,0
648,TX001282,1397.59,360067.48333333334,1134.79,0,0.0,1,1.0,0.22611464968152867,0.33160828025477707,0.26154458598726116,2
649,TX000924,218.37,-102269.93333333333,9942.24,0,0.0219638632742722,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,3
650,TX001655,83.95,12948.9,7413.18,0,0.01132442487569437,0,1.0,0.7738853503184714,0.3228503184713376,0.23845541401273884,3
651,TX000818,586.85,0.0,6655.15,0,0.08817983065746077,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,2
652,TX002411,206.25,159846.4,3651.07,0,0.05649028914811274,0,1.0,0.7738853503184714,0.33160828025477707,0.23845541401273884,3
653,TX002357,423.96,-21548.283333333333,8374.38,0,0.050625837375423616,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,1
654,TX000620,168.54,-41869.65,13406.0,0,0.012571982694315977,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,3
655,TX001858,720.13,-194380.83333333334,387.02,0,0.0,0,1.0,0.22611464968152867,0.33160828025477707,0.26154458598726116,2
656,TX000215,386.81,0.0,7175.29,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.25119426751592355,3
657,TX001624,199.37,-97872.75,1331.3,0,0.14975587771351312,0,1.0,0.7738853503184714,0.3228503184713376,0.26154458598726116,2
658,TX000674,197.49,217463.53333333333,5005.33,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.23845541401273884,1
659,TX000949,273.92,1513.2833333333333,4543.56,0,0.06028752784160438,0,1.0,0.7738853503184714,0.34554140127388533,0.23845541401273884,3
660,TX002374,344.87,302349.3,7447.44,0,0.0463071874362197,0,1.0,0.7738853503184714,0.34554140127388533,0.23845541401273884,3
661,TX001497,147.74,90662.06666666667,1711.78,0,0.08630781993013122,0,1.0,0.7738853503184714,0.34554140127388533,0.26154458598726116,2
662,TX000664,288.28,-362871.01666666666,160.83,0,1.7924516570291609,0,1.0,0.7738853503184714,0.3228503184713376,0.26154458598726116,2
663,TX001862,88.29,-408959.01666666666,5245.93,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.24880573248407642,1
664,TX000827,524.6,115226.16666666667,13017.7,0,0.04029897754595666,0,1.0,0.7738853503184714,0.34554140127388533,0.25119426751592355,3
665,TX000377,208.07,0.0,8478.9,0,0.02453973982474142,0,1.0,0.7738853503184714,0.3228503184713376,0.25119426751592355,2
666,TX000393,222.39,63341.78333333333,3117.39,0,0.071338523572604,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,1
667,TX000644,235.4,48989.433333333334,818.36,0,0.2876484676670414,0,1.0,0.7738853503184714,0.34554140127388533,0.26154458598726116,2
668,TX002199,332.15,-31711.666666666668,9749.46,0,0.03406855354040121,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,3
669,TX001571,50.99,298027.55,1334.6,0,0.03820620410609921,0,1.0,0.7738853503184714,0.34554140127388533,0.25119426751592355,2
670,TX002192,879.25,419098.1,125.85,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.26154458598726116,2
671,TX001465,130.93,-370111.9666666667,860.12,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.24880573248407642,2
672,TX001589,23.24,92149.53333333334,13777.79,0,0.0016867726972177683,0,1.0,0.7738853503184714,0.34554140127388533,0.25119426751592355,3
673,TX000189,10.94,0.0,1241.99,0,0.0,0,1.0,0.22611464968152867,0.33160828025477707,0.24880573248407642,3
674,TX002359,220.82,374389.2,4298.13,0,0.05137583088459399,0,1.0,0.7738853503184714,0.34554140127388533,0.24880573248407642,1
675,TX000665,245.67,-467860.86666666664,752.25,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.26154458598726116,2
676,TX001403,447.95,-450707.2833333333,7544.4,0,0.05937516568580669,0,1.0,0.7738853503184714,0.34554140127388533,0.24880573248407642,2
677,TX000886,11.46,60378.166666666664,2356.71,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.24880573248407642,1
678,TX002203,240.03,-348507.95,7807.73,0,0.030742610208088654,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,2
679,TX001678,88.06,416185.1666666667,1779.85,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.26154458598726116,0
680,TX000895,110.08,403221.93333333335,1447.26,0,0.07606097038541797,0,1.0,0.7738853503184714,0.34554140127388533,0.26154458598726116,0
681,TX000281,255.04,0.0,6217.86,0,0.041017327504961516,0,1.0,0.7738853503184714,0.33160828025477707,0.24880573248407642,1
682,TX001857,49.59,0.0,6037.03,0,0.008214304053483253,0,1.0,0.7738853503184714,0.34554140127388533,0.24880573248407642,1
683,TX000009,106.23,0.0,9095.14,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.24880573248407642,1
684,TX000388,39.66,83477.11666666667,8497.34,0,0.004667342956737049,0,1.0,0.7738853503184714,0.34554140127388533,0.24880573248407642,1
685,TX001362,61.98,-300868.25,5212.28,0,0.011891149362658952,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,1
686,TX001842,684.96,-453611.81666666665,526.67,0,1.3005487307042363,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,2
687,TX000679,642.68,-175669.0,8461.46,0,0.0759537952079192,0,1.0,0.7738853503184714,0.34554140127388533,0.25119426751592355,1
688,TX000410,739.28,0.0,11905.64,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.25119426751592355,3
689,TX001312,78.62,-30285.583333333332,1360.85,0,0.057772715582172916,0,1.0,0.7738853503184714,0.34554140127388533,0.25119426751592355,2
690,TX001262,886.19,-116580.33333333333,7904.24,0,0.1121157758367661,1,1.0,0.7738853503184714,0.34554140127388533,0.23845541401273884,3
691,TX000919,132.33,383015.2166666667,7457.94,0,0.0,0,1.0,0.22611464968152867,0.33160828025477707,0.24880573248407642,2
692,TX001416,654.49,462133.36666666664,164.61,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.26154458598726116,2
693,TX001824,31.39,-485227.93333333335,998.49,0,0.03143747058057667,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,0
694,TX002281,333.67,256379.58333333334,9238.08,0,0.03611897710346739,0,1.0,0.7738853503184714,0.3228503184713376,0.24880573248407642,2
695,TX000706,12.11,0.0,1730.28,0,0.006998867235360751,0,1.0,0.7738853503184714,0.34554140127388533,0.23845541401273884,3
696,TX002296,61.4,-303845.1,7892.87,0,0.007779172848406219,0,1.0,0.7738853503184714,0.34554140127388533,0.24880573248407642,1
697,TX001290,355.0,0.0,185.47,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.26154458598726116,2
698,TX002162,10.15,-149743.88333333333,7155.04,0,0.0014185804691518146,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,3
699,TX000651,119.61,-401745.2166666667,9899.94,0,0.012081891405402456,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,2
700,TX001085,102.34,93598.61666666667,9326.28,0,0.010973292674035092,0,1.0,0.7738853503184714,0.3228503184713376,0.25119426751592355,1
701,TX002014,510.7,-148325.53333333333,5828.48,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.26154458598726116,2
702,TX001522,263.92,99457.26666666666,4161.71,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.23845541401273884,3
703,TX001575,18.35,77684.08333333333,1293.39,0,0.014187522711633769,0,1.0,0.7738853503184714,0.34554140127388533,0.26154458598726116,2
704,TX002173,345.86,388790.1666666667,1504.64,0,0.22986229264142918,0,1.0,0.7738853503184714,0.33160828025477707,0.23845541401273884,1
705,TX000646,50.83,0.0,9553.42,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.25119426751592355,2
706,TX002448,163.22,-318172.11666666664,1788.27,0,0.09127257069681871,0,1.0,0.7738853503184714,0.3228503184713376,0.26154458598726116,2
707,TX002105,2.51,-141118.2,4891.56,0,0.0005131287360269525,0,1.0,0.7738853503184714,0.3228503184713376,0.23845541401273884,3
708,TX000085,154.71,0.0,1523.72,0,0.10153440264615546,0,1.0,0.7738853503184714,0.3228503184713376,0.25119426751592355,2
709,TX001588,241.45,-141175.46666666667,1594.04,0,0.15147047752879475,0,1.0,0.7738853503184714,0.3228503184713376,0.26154458598726116,2
710,TX002220,152.42,272201.26666666666,9141.79,0,0.016672883538125464,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,1
711,TX000332,126.81,171377.61666666667,5427.98,0,0.02336228210126051,0,1.0,0.7738853503184714,0.34554140127388533,0.24880573248407642,2
712,TX002295,211.7,30252.7,12272.78,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.25119426751592355,1
713,TX001759,148.26,-161189.05,958.7,0,0.1546469177010535,0,1.0,0.7738853503184714,0.33160828025477707,0.26154458598726116,2
714,TX000774,61.97,-213013.6,7014.69,0,0.008834317696149082,0,1.0,0.7738853503184714,0.33160828025477707,0.23845541401273884,3
715,TX001398,780.59,53233.416666666664,6513.34,0,0.0,0,1.0,0.22611464968152867,0.3228503184713376,0.26154458598726116,2
716,TX001628,398.7,87723.38333333333,7987.74,0,0.04991399319457068,0,1.0,0.7738853503184714,0.33160828025477707,0.25119426751592355,1
717,TX000336,66.65,0.0,3559.96,0,0.018722120473263746,0,1.0,0.7738853503184714,0.33160828025477707,0.24880573248407642,1
718,TX001749,504.12,-310977.5333333333,1107.28,0,0.0,0,1.0,0.22611464968152867,0.34554140127388533,0.26154458598726116,2
719,TX001495,25.58,0.0,6741.41,0,0.0037944584293196824,0,1.0,0.7738853503184714,0.33160828025477707,0.24880573248407642,3
720,TX001146,189.08,-80729.38333333333,10790.8,0,0.017522333839937728,0,1.0,0.7738853503184714,0.34554140127388533,0.25119426751592355,3
